id,word,sum_log_prob,sum_original_metrics_nae,sum_projected_metrics_nae,sum_stack_count
1.1,If,-1.644286751747131,5.668018341064452,4.943306446075440,3.000000000000000
1.2,you,-2.600989341735840,6.098071098327638,6.439956665039063,6.000000000000000
1.3,were,-3.751710414886475,5.988492488861084,6.071009159088135,7.000000000000000
1.4,to,-0.008160108700395,5.210366249084473,5.364490032196045,10.000000000000000
1.5,journey,-12.161725997924805,5.275860309600830,5.275252819061278,12.000000000000000
1.6,to,-0.544283628463745,4.997735977172852,5.056574821472168,14.000000000000000
1.7,the,-1.064739704132080,4.601510524749756,5.041183471679688,17.000000000000000
1.8,North,-6.199258804321289,5.522668838500977,6.367151260375977,18.000000000000000
1.9,of,-0.028851022943854,4.600487709045410,4.788527011871338,18.000000000000000
1.10,"England ,",-5.173582643270493,9.753954410552979,10.201552867889404,23.000000000000000
1.11,you,-0.515716195106506,4.931009769439697,5.326810836791992,5.000000000000000
1.12,would,-0.904250979423523,4.907155990600586,4.887940406799316,6.000000000000000
1.13,come,-6.101460933685303,4.759428024291992,4.636230468750000,8.000000000000000
1.14,to,-0.617836773395538,4.867253303527832,5.261589050292969,10.000000000000000
1.15,a,-1.921869158744812,3.824125528335571,3.766968250274658,13.000000000000000
1.16,valley,-9.677701950073242,4.305221080780028,5.133497714996338,14.000000000000000
1.17,that,-0.029615484178066,4.230072498321533,4.180794239044189,15.000000000000000
1.18,is,-2.135526895523072,4.672615051269531,4.649824619293213,17.000000000000000
1.19,surrounded,-3.940945618538535,8.692188739776611,8.672890186309813,19.000000000000000
1.20,by,-0.084495022892952,4.730207443237305,4.784223079681396,21.000000000000000
1.21,moors,-12.681724429130554,12.853348016738892,14.801421165466307,24.000000000000000
1.22,as,-6.055445194244385,5.354346275329590,5.622365474700928,25.000000000000000
1.23,high,-3.329655885696411,3.875085830688477,3.973670005798340,26.000000000000000
1.24,as,-0.034216862171888,4.001638889312743,4.049865245819092,28.000000000000000
1.25,mountains .,-10.380004763952456,12.550676345825195,13.244618654251099,36.000000000000000
1.26,It,-3.511391401290894,6.846182346343994,7.482173919677733,3.000000000000000
1.27,is,-1.845773935317993,5.087717056274414,5.025061607360840,4.000000000000000
1.28,in,-1.210450649261475,5.036613464355469,5.087809085845947,6.000000000000000
1.29,this,-3.746697664260864,4.992623329162598,5.201024055480957,9.000000000000000
1.30,valley,-7.134045600891112,4.297984600067139,4.921461105346680,10.000000000000000
1.31,where,-0.000265809805569,8.458738088607786,8.541294574737549,11.000000000000000
1.32,you,-6.296002388000487,5.643921852111816,5.971584320068358,13.000000000000000
1.33,would,-4.415986537933350,5.685595035552979,5.653255939483643,14.000000000000000
1.34,find,-2.990725994110107,5.413217544555664,5.319285392761231,16.000000000000000
1.35,the,-2.593641757965088,4.273613929748535,4.239988327026366,19.000000000000000
1.36,city,-6.790994167327881,4.557697296142578,5.515112400054932,20.000000000000000
1.37,of,-0.186479598283768,5.194033622741699,5.263627052307129,20.000000000000000
1.38,"Bradford ,",-14.429582834243776,9.151510000228882,10.142731189727783,40.000000000000000
1.39,where,-0.109419442702801,7.084686756134032,7.405912876129150,21.000000000000000
1.40,once,-3.099632501602173,4.760978698730469,4.681004524230957,23.000000000000000
1.41,a,-1.864464282989502,4.952548027038574,4.975736618041992,25.000000000000000
1.42,thousand,-7.200019836425781,5.158378601074219,4.965095996856689,26.000000000000000
1.43,spinning,-13.261364936828613,5.150213718414307,5.708708763122559,27.000000000000000
1.44,jennies,-22.437092393636703,15.116426229476929,18.036273479461673,28.000000000000000
1.45,that,-2.053485393524170,3.835844278335571,3.905545234680176,27.000000000000000
1.46,hummed,-11.732092410326006,7.740813732147218,7.996280193328857,30.000000000000000
1.47,and,-0.249798253178596,4.859396934509277,4.950896739959717,30.000000000000000
1.48,clattered,-11.486264705657961,14.519419193267822,15.581327438354492,32.000000000000000
1.49,spun,-9.725829601287842,8.634654998779299,8.860114574432373,25.000000000000000
1.50,wool,-10.064224243164062,7.933527708053589,8.600335597991942,27.000000000000000
1.51,into,-1.597566962242126,4.114809989929198,4.313797473907472,28.000000000000000
1.52,money,-7.517283439636230,4.956285953521729,5.667059421539308,30.000000000000000
1.53,for,-2.248659133911133,4.735356807708740,4.726523399353027,29.000000000000000
1.54,the,-2.460549592971802,4.182831764221191,4.061439514160156,31.000000000000000
1.55,long-bearded,-21.590532749891281,22.079934597015381,23.089347362518311,32.000000000000000
1.56,mill,-8.366891860961914,4.526502609252930,5.273830413818358,33.000000000000000
1.57,owners .,-4.064271636525517,12.655589580535889,12.987850189208984,38.000000000000000
1.58,That,-5.765258789062500,6.218387603759767,6.010165691375732,4.000000000000000
1.59,all,-5.445860862731934,5.376316070556642,5.468245983123778,7.000000000000000
1.60,mill,-11.590356826782227,5.309021949768066,6.250373840332031,8.000000000000000
