id,word,sum_log_prob,sum_original_metrics_nae,sum_projected_metrics_nae,sum_stack_count
1.1,If,-1.640080451965332,6.020812988281250,5.732046604156494,3.000000000000000
1.2,you,-2.506884574890137,5.514040946960449,5.761816024780273,6.000000000000000
1.3,were,-3.598895788192749,4.216066360473634,3.978456974029541,8.000000000000000
1.4,to,-0.005293638445437,2.960827589035034,2.685242176055908,11.000000000000000
1.5,journey,-12.491286277770994,4.867274761199951,5.045576572418213,13.000000000000000
1.6,to,-0.558944880962372,3.523905277252197,3.490822076797485,15.000000000000000
1.7,the,-1.179394006729126,4.560152053833008,4.951306343078613,18.000000000000000
1.8,North,-5.831994533538817,3.945123434066773,4.960417270660400,19.000000000000000
1.9,of,-0.135490193963051,3.253663539886475,3.228564977645874,20.000000000000000
1.10,"England ,",-4.173837438225746,11.461057186126709,11.197755813598633,26.000000000000000
1.11,you,-0.616272091865540,5.852274894714356,4.918244361877441,6.000000000000000
1.12,would,-1.647468447685242,4.509442806243896,4.252770423889160,8.000000000000000
1.13,come,-5.634026050567628,5.051955699920653,4.942935466766357,10.000000000000000
1.14,to,-0.737861156463623,3.585164546966553,3.565642356872559,12.000000000000000
1.15,a,-1.945562124252320,4.974153041839600,4.474085807800293,15.000000000000000
1.16,valley,-9.315676689147949,4.422090530395508,4.859348773956299,16.000000000000000
1.17,that,-0.033249180763960,5.098263740539551,4.836939334869385,18.000000000000000
1.18,is,-1.922705888748169,3.023673534393311,3.132223129272461,21.000000000000000
1.19,surrounded,-4.649602145596873,9.176240921020508,9.438987731933594,23.000000000000000
1.20,by,-0.051349274814129,4.088001251220703,3.985981225967407,25.000000000000000
1.21,moors,-13.778822302818297,13.603181600570679,14.717835426330565,28.000000000000000
1.22,as,-4.798828601837158,4.759220600128174,5.062380313873291,30.000000000000000
1.23,high,-3.651885986328125,2.906777620315552,3.077819824218750,31.000000000000000
1.24,as,-0.029326694086194,3.100195646286011,3.282488107681274,33.000000000000000
1.25,mountains .,-11.501291638938710,13.746759891510010,13.749762535095215,44.000000000000000
1.26,It,-3.473669528961182,6.377508163452148,6.800220012664795,3.000000000000000
1.27,is,-1.843097090721130,4.540534973144531,4.758475303649902,5.000000000000000
