id,word,sum_log_prob,sum_original_metrics_nae,sum_projected_metrics_nae
1.103,see,-3.731368541717529,5.234352588653564,5.389422416687012
1.104,there,-5.993046283721924,4.861244201660156,5.496911048889160
1.105,the,-6.434106349945067,5.031965255737305,5.190248489379883
1.106,Crest,-12.892225489020348,6.341208696365356,9.998510837554932
1.107,of,-5.011442661285400,4.662442207336426,5.335927486419678
1.108,the,-1.287144660949707,4.286210060119629,5.120814800262451
1.109,City,-3.973017692565918,4.793010711669922,5.475194931030273
1.110,of,-2.082945585250854,4.487485408782959,5.067254066467285
1.111,"Bradford ,",-13.800768971443174,7.396203517913817,8.285132408142090
1.112,which,-2.990298748016357,5.496477603912354,5.351921081542969
1.113,those,-11.453156709671021,12.478533983230591,14.563466548919678
1.114,same,-4.260492324829102,6.035076618194580,6.268857955932617
1.115,mill,-10.486238479614258,3.590893983840942,5.923626899719237
1.116,owners,-1.368299126625061,6.020422458648683,6.104553222656250
1.117,created,-7.293404825904872,10.007883548736572,11.715291976928713
1.118,to,-2.105799198150635,5.811826229095459,5.957396030426025
1.119,celebrate,-5.376855610677012,10.139144897460938,11.297297954559324
1.120,their,-2.693310022354126,6.050692081451416,6.254468917846680
1.121,achievements .,-7.258614610880614,18.622742652893066,19.899881839752197
1.122,It,-3.835548400878906,0.000000000000000,0.000000000000000
1.123,shows,-6.653695106506348,2.122205972671509,4.344391822814941
1.124,a,-2.286896228790283,3.508738756179810,5.121457576751709
1.125,sinister,-11.197410583496094,2.942126274108887,5.685534954071045
1.126,looking,-9.293164253234863,2.391160964965820,4.498140335083008
1.127,boar 's,-19.222802986856550,15.013557791709898,25.229255914688110
1.128,head,-2.721577167510986,3.697287082672119,6.114738464355469
1.129,sitting,-6.352209091186523,4.764845848083496,6.549243450164795
1.130,on,-1.547209143638611,5.125157356262207,6.393722534179688
1.131,top,-4.567250728607178,4.199297904968262,6.275876045227051
1.132,of,-0.129210218787193,5.172294616699219,6.150508403778076
1.133,a,-0.582487523555756,5.007939815521240,6.454566955566406
1.134,well,-7.654246807098389,4.309271335601807,5.611806392669678
1.135,which,-10.612370491027832,5.191953182220459,5.804395675659180
1.136,seems,-4.486281394958496,4.899320125579834,5.912722587585449
1.137,puzzling,-10.534298896789551,4.868970870971680,6.260708332061768
1.138,at,-3.757590055465698,5.237317562103272,6.513669967651367
1.139,"first ,",-3.310641288757324,7.919870615005493,10.576097965240479
1.140,but,-2.376256942749023,4.826309204101562,5.361848354339600
1.141,the,-2.130428075790405,5.671784400939941,6.223692893981934
1.142,reason,-7.530478954315186,4.456079006195068,5.253458499908447
1.143,for,-1.962952017784119,5.598043918609619,6.361186027526856
1.144,this,-2.935004949569702,5.619526386260986,6.046658515930176
1.145,symbol,-10.190666198730467,4.115001678466797,5.340487003326416
1.146,is,-1.316627025604248,5.261742115020752,5.615991115570068
1.147,a,-2.934581756591797,6.063380241394043,6.628760814666747
1.148,matter,-6.564298629760742,3.799286842346192,5.317290782928467
1.149,of,-0.106286570429802,5.599918842315674,6.450280666351317
1.150,legend .,-8.514659393578768,11.723156929016113,15.193241596221924
1.151,There,-5.263474464416504,0.000000000000000,0.000000000000000
1.152,was,-2.283620357513428,3.731443881988525,5.896081447601317
1.153,"once ,",-12.811309337615967,4.114015936851501,8.395391464233398
1.154,legend,-11.155260086059570,2.124159574508667,4.101454734802246
1.155,has,-7.806781768798827,4.778710365295410,4.805285453796387
1.156,"it ,",-5.210231840610503,8.080395936965942,11.963892459869385
1.157,a,-0.931123614311218,4.956241130828857,6.286945819854736
1.158,fearsome,-9.477845907211305,7.703273296356201,12.267715930938721
1.159,"boar ,",-16.400066375732422,11.842172026634216,18.136194467544556
1.160,which,-4.293466567993163,5.600104331970215,6.127753734588622
1.161,lived,-8.633824825286865,9.401743173599245,11.474068164825439
1.162,in,-1.147455811500549,4.337634086608887,5.458971500396729
1.163,a,-1.338648438453674,4.256261348724365,5.866449832916260
1.164,wood,-6.431714296340942,6.660176038742065,9.946677684783936
1.165,located,-11.796804666519165,7.324304580688477,10.373363494873047
1.166,just,-3.949044704437256,4.287830829620361,6.307780265808105
1.167,outside,-1.453035116195679,5.340074062347412,6.408651351928711
1.168,the,-0.575782716274261,4.868795871734619,6.166653633117676
1.169,manor,-10.329318523406982,7.729545116424560,12.837666749954224
1.170,of,-3.156929016113281,5.150526046752930,6.151256084442139
1.171,Bradford .,-13.514106750488281,12.343633413314821,16.795084476470947
1.172,A,-3.402023315429688,0.000000000000000,0.000000000000000
1.173,source,-5.740674972534180,3.196971178054810,6.416688919067383
1.174,of,-4.663171768188477,3.152403831481934,6.645982742309570
1.175,great,-5.198709487915039,3.103811264038086,5.867505550384521
1.176,trouble,-6.251370906829834,3.667413711547852,5.084896564483643
1.177,to,-3.433866500854492,3.137522220611572,5.203408241271973
